date,srcip,dstip,srcport,dstport,proto,ts,td,pkt,byt,type
2016-04-06 17:20:43,3327481361,719036252,18191,53,UDP,1459963243000000.0,0.0,1,63,background
2016-04-06 17:20:43,3336109814,719036355,32275,53,UDP,1459963243000000.0,0.0,1,67,background
2016-04-06 17:20:43,3270074089,719034876,61166,53,UDP,1459963243000000.0,0.0,1,61,background
2016-04-06 17:20:43,3270067143,719036082,64084,53,UDP,1459963243000000.0,0.0,1,67,background
2016-04-06 17:20:43,3261516080,719036130,55253,80,TCP,1459963243000000.0,0.0,1,52,background
2016-04-06 17:20:43,3422241339,719036355,6572,53,UDP,1459963243000000.0,0.0,1,72,background
2016-04-06 17:20:43,3239154619,719034713,53,63457,UDP,1459963243000000.0,0.0,1,149,background
2016-04-06 17:20:43,3177429293,719036252,6993,53,UDP,1459963243000000.0,0.0,1,64,background
2016-04-06 17:20:43,3156173099,719034713,53,64435,UDP,1459963243000000.0,0.0,1,203,background
2016-04-06 17:20:43,3156164969,719034802,55024,80,TCP,1459963243000000.0,0.0,1,60,background
2016-04-06 17:20:43,3008389753,719034617,28921,53,UDP,1459963243000000.0,0.0,1,74,background
2016-04-06 17:20:43,3014511065,719034617,8498,53,UDP,1459963243000000.0,0.0,1,74,background
2016-04-06 17:20:43,2963730391,719032594,55157,53,UDP,1459963243000000.0,0.0,1,76,background
2016-04-06 17:20:43,3233095672,719036355,14157,53,UDP,1459963243000000.0,0.0,1,73,background
2016-04-06 17:20:43,2963730390,719034686,17486,53,UDP,1459963243000000.0,0.0,1,75,background
2016-04-06 17:20:43,3428527842,719033694,56147,80,TCP,1459963243000000.0,0.0,1,40,background
2016-04-06 17:20:43,3428944425,719032778,58762,53,UDP,1459963243000000.0,0.0,1,89,background
2016-04-06 17:20:43,3428927798,719036094,43759,53,UDP,1459963243000000.0,0.0,1,95,background
2016-04-06 17:20:43,3428927795,719034980,32987,53,UDP,1459963243000000.0,0.0,1,99,background
2016-04-06 17:20:43,3428927784,719034686,65513,53,UDP,1459963243000000.0,0.0,1,76,background
2016-04-06 17:20:43,3428927781,719036266,41559,53,UDP,1459963243000000.0,0.0,1,60,background
2016-04-06 17:20:43,3428927777,719036094,33128,53,UDP,1459963243000000.0,0.0,1,84,background
2016-04-06 17:20:43,3428920952,719035070,49719,53,UDP,1459963243000000.0,0.0,1,91,background
2016-04-06 17:20:43,3428942408,719034985,58950,53,UDP,1459963243000000.0,0.0,1,93,background
2016-04-06 17:20:43,3428920950,719032594,52436,53,UDP,1459963243000000.0,0.0,1,67,background
2016-04-06 17:20:43,3428920938,719034686,42170,53,UDP,1459963243000000.0,0.0,1,65,background
2016-04-06 17:20:43,3428919608,719036354,34558,53,UDP,1459963243000000.0,0.0,1,67,background
2016-04-06 17:20:43,3428919670,719036354,37131,53,UDP,1459963243000000.0,0.0,1,78,background
2016-04-06 17:20:43,3428919661,719036354,35377,53,UDP,1459963243000000.0,0.0,1,56,background
2016-04-06 17:20:43,3428916468,719034686,49105,53,UDP,1459963243000000.0,0.0,1,74,background
2016-04-06 17:20:43,3428944438,719034686,56572,53,UDP,1459963243000000.0,0.0,1,80,background
2016-04-06 17:20:43,3428920948,719032778,34455,53,UDP,1459963243000000.0,0.0,1,67,background
2016-04-06 17:20:43,719034978,2930882500,80,51397,TCP,1459963243000000.0,0.0,6,6599,background
2016-04-06 17:20:43,841269584,719034631,32123,53,UDP,1459963243000000.0,0.0,1,78,background
2016-04-06 17:20:43,719034977,841436434,80,31276,TCP,1459963243000000.0,0.0,1,52,background
2016-04-06 17:20:43,719034631,885288235,53,48745,UDP,1459963243000000.0,0.0,1,179,background
2016-04-06 17:20:43,719034631,867295690,53,2961,UDP,1459963243000000.0,0.0,1,147,background
2016-04-06 17:20:43,719034631,841269584,53,32123,UDP,1459963243000000.0,0.0,1,147,background
2016-04-06 17:20:43,719034631,713010145,53,65244,UDP,1459963243000000.0,0.0,1,64,background
2016-04-06 17:20:43,719034631,713010145,53,6165,UDP,1459963243000000.0,0.0,1,64,background
2016-04-06 17:20:43,719034631,713010145,53,48414,UDP,1459963243000000.0,0.0,1,64,background
2016-04-06 17:20:43,719034631,713010145,53,20087,UDP,1459963243000000.0,0.0,1,64,background
2016-04-06 17:20:43,719034631,713010145,53,19083,UDP,1459963243000000.0,0.0,1,64,background
2016-04-06 17:20:43,719034631,1251908186,53,39120,UDP,1459963243000000.0,0.0,1,147,background
2016-04-06 17:20:43,719034631,632537471,53,30532,UDP,1459963243000000.0,0.0,1,74,background
2016-04-06 17:20:43,719034631,606666757,53,53,UDP,1459963243000000.0,0.0,2,160,background
2016-04-06 17:20:43,719034631,612351765,53,53,UDP,1459963243000000.0,0.0,1,83,background
2016-04-06 17:20:43,719034631,541875938,53,53,UDP,1459963243000000.0,0.0,1,77,background
2016-04-06 17:20:43,719034631,4038286071,53,51676,UDP,1459963243000000.0,0.0,1,71,background
2016-04-06 17:20:43,719034631,3775978443,53,20960,UDP,1459963243000000.0,0.0,1,74,background
2016-04-06 17:20:43,719034631,3775978394,53,11843,UDP,1459963243000000.0,0.0,1,74,background
2016-04-06 17:20:43,719034631,3775978389,53,23324,UDP,1459963243000000.0,0.0,1,176,background
2016-04-06 17:20:43,719034631,3529612797,53,48336,UDP,1459963243000000.0,0.0,1,64,background
2016-04-06 17:20:43,719034631,606671926,53,53,UDP,1459963243000000.0,0.0,1,71,background
2016-04-06 17:20:43,719034631,1438798534,53,44048,UDP,1459963243000000.0,0.0,1,67,background
2016-04-06 17:20:43,719034631,1441549201,53,19550,UDP,1459963243000000.0,0.0,1,139,background
2016-04-06 17:20:43,719034632,3564173492,51938,25,TCP,1459963243000000.0,0.0,2,80,background
2016-04-06 17:20:43,719034985,2403862665,60560,53,UDP,1459963243000000.0,0.0,1,72,background
2016-04-06 17:20:43,719034985,2403862665,52899,53,UDP,1459963243000000.0,0.0,1,67,background
2016-04-06 17:20:43,719034982,2403862665,33898,53,UDP,1459963243000000.0,0.0,1,73,background
2016-04-06 17:20:43,719034981,1205001597,53,65376,UDP,1459963243000000.0,0.0,1,171,background
2016-04-06 17:20:43,719034980,3428927795,53,32987,UDP,1459963243000000.0,0.0,1,140,background
2016-04-06 17:20:43,719034980,2403862665,59372,53,UDP,1459963243000000.0,0.0,1,77,background
2016-04-06 17:20:43,719034980,2403862665,46778,53,UDP,1459963243000000.0,0.0,1,60,background
2016-04-06 17:20:43,719034980,2403862665,39249,53,UDP,1459963243000000.0,0.0,1,77,background
2016-04-06 17:20:43,719034980,2403862665,36189,53,UDP,1459963243000000.0,0.0,1,73,background
2016-04-06 17:20:43,719034980,2403862665,33637,53,UDP,1459963243000000.0,0.0,1,60,background
2016-04-06 17:20:43,719034713,4130255443,15621,40004,UDP,1459963243000000.0,0.0,1,64,background
2016-04-06 17:20:43,719034713,3638386236,63473,53,UDP,1459963243000000.0,0.0,1,83,background
2016-04-06 17:20:43,719034713,3500783439,64853,53,UDP,1459963243000000.0,0.0,1,79,background
2016-04-06 17:20:43,719034713,3239814414,15621,40016,UDP,1459963243000000.0,0.0,1,181,background
2016-04-06 17:20:43,719034713,3239154619,63457,53,UDP,1459963243000000.0,0.0,1,78,background
2016-04-06 17:20:43,719034713,3239154619,62526,53,UDP,1459963243000000.0,0.0,1,130,background
2016-04-06 17:20:43,719034713,3229673073,48547,40022,UDP,1459963243000000.0,0.0,1,168,background
2016-04-06 17:20:43,719034713,1788351594,29521,40029,UDP,1459963243000000.0,0.0,1,74,background
2016-04-06 17:20:43,719034713,1788220483,15621,40031,UDP,1459963243000000.0,0.0,1,190,background
2016-04-06 17:20:43,719034631,3529612796,53,64215,UDP,1459963243000000.0,0.0,1,64,background
2016-04-06 17:20:43,719034631,3529612796,53,33040,UDP,1459963243000000.0,0.0,1,64,background
2016-04-06 17:20:43,719034631,3500117041,53,62547,UDP,1459963243000000.0,0.0,1,77,background
2016-04-06 17:20:43,719034631,3500117041,53,47623,UDP,1459963243000000.0,0.0,1,77,background
2016-04-06 17:20:43,719034686,841269584,53,59654,UDP,1459963243000000.0,0.0,1,195,background
2016-04-06 17:20:43,719034686,841269584,53,51235,UDP,1459963243000000.0,0.0,1,197,background
2016-04-06 17:20:43,719034686,841269584,53,36338,UDP,1459963243000000.0,0.0,1,168,background
2016-04-06 17:20:43,719034686,841269584,53,25861,UDP,1459963243000000.0,0.0,1,150,background
2016-04-06 17:20:43,719034686,841269584,53,19660,UDP,1459963243000000.0,0.0,1,131,background
2016-04-06 17:20:43,719034686,713010145,53,64623,UDP,1459963243000000.0,0.0,1,113,background
2016-04-06 17:20:43,719034686,713010145,53,40397,UDP,1459963243000000.0,0.0,1,113,background
2016-04-06 17:20:43,719034686,713010145,53,36726,UDP,1459963243000000.0,0.0,1,177,background
2016-04-06 17:20:43,719034686,713010145,53,19326,UDP,1459963243000000.0,0.0,1,177,background
2016-04-06 17:20:43,719034686,713010145,53,15591,UDP,1459963243000000.0,0.0,1,113,background
2016-04-06 17:20:43,719034686,632537471,53,51608,UDP,1459963243000000.0,0.0,1,123,background
2016-04-06 17:20:43,719034686,632537471,53,38073,UDP,1459963243000000.0,0.0,1,131,background
2016-04-06 17:20:43,719034686,632537471,53,25431,UDP,1459963243000000.0,0.0,1,131,background
2016-04-06 17:20:43,719034686,632537471,53,23247,UDP,1459963243000000.0,0.0,1,75,background
2016-04-06 17:20:43,719034686,4038286071,53,44418,UDP,1459963243000000.0,0.0,1,120,background
2016-04-06 17:20:43,719034686,3903486282,53,15532,UDP,1459963243000000.0,0.0,1,195,background
2016-04-06 17:20:43,719034686,3725426516,53,30577,UDP,1459963243000000.0,0.0,1,140,background
2016-04-06 17:20:43,732179470,719035162,80,40339,TCP,1459963243000000.0,14.0,4,601,background
2016-04-06 17:20:43,3510475291,719036079,53174,443,TCP,1459963243000000.0,5.0,12,2307,background
2016-04-06 17:20:43,719034686,839184708,53,37185,UDP,1459963243000000.0,0.0,1,197,background
2016-04-06 17:20:43,719034985,3428942408,53,58950,UDP,1459963243000000.0,0.0,1,180,background
2016-04-06 17:20:43,719034686,839184708,53,47204,UDP,1459963243000000.0,0.0,1,166,background
2016-04-06 17:20:43,719034686,866017827,53,36872,UDP,1459963243000000.0,0.0,1,180,background
2016-04-06 17:20:43,719034631,3500117041,53,45184,UDP,1459963243000000.0,0.0,1,74,background
2016-04-06 17:20:43,719034631,3500117041,53,36213,UDP,1459963243000000.0,0.0,1,74,background
2016-04-06 17:20:43,719034631,3500117041,53,15099,UDP,1459963243000000.0,0.0,1,75,background
2016-04-06 17:20:43,719034631,3500115193,53,9803,UDP,1459963243000000.0,0.0,1,77,background
2016-04-06 17:20:43,719034631,3500115193,53,22033,UDP,1459963243000000.0,0.0,1,77,background
2016-04-06 17:20:43,719034631,3486439065,53,61585,UDP,1459963243000000.0,0.0,1,76,background
2016-04-06 17:20:43,719034977,841436434,80,31277,TCP,1459963243000000.0,0.0,1,52,background
2016-04-06 17:20:43,719034631,3140651841,53,53,UDP,1459963243000000.0,0.0,1,88,background
2016-04-06 17:20:43,719034631,2443902888,53,53,UDP,1459963243000000.0,0.0,1,82,background
2016-04-06 17:20:43,719034686,1441549201,53,16386,UDP,1459963243000000.0,0.0,1,203,background
2016-04-06 17:20:43,719034686,1438798556,53,40255,UDP,1459963243000000.0,0.0,1,180,background
2016-04-06 17:20:43,719034686,1386823214,53,42701,UDP,1459963243000000.0,0.0,1,225,background
2016-04-06 17:20:43,719034686,1251908186,53,9534,UDP,1459963243000000.0,0.0,1,168,background
2016-04-06 17:20:43,719034686,1251908186,53,8031,UDP,1459963243000000.0,0.0,1,150,background
2016-04-06 17:20:43,719034686,1251908186,53,49979,UDP,1459963243000000.0,0.0,1,197,background
2016-04-06 17:20:43,719034686,867295727,53,42505,UDP,1459963243000000.0,0.0,1,197,background
2016-04-06 17:20:43,719034686,866221881,53,62769,UDP,1459963243000000.0,0.0,1,168,background
2016-04-06 17:20:43,719034686,866221881,53,48157,UDP,1459963243000000.0,0.0,1,155,background
2016-04-06 17:20:43,719034686,866221881,53,38164,UDP,1459963243000000.0,0.0,1,186,background
2016-04-06 17:20:43,719034686,839184708,53,52469,UDP,1459963243000000.0,0.0,1,179,background
2016-04-06 17:20:43,719034986,1045658038,53,11974,UDP,1459963243000000.0,0.0,1,160,background
2016-04-06 17:20:43,719034631,3390319982,53,45776,UDP,1459963243000000.0,0.0,1,165,background
2016-04-06 17:20:43,719035008,2403862665,56820,53,UDP,1459963243000000.0,0.0,1,75,background
2016-04-06 17:20:43,719034988,2403862665,36537,53,UDP,1459963243000000.0,0.0,1,72,background
2016-04-06 17:20:43,719034988,2403862665,37034,53,UDP,1459963243000000.0,0.0,1,64,background
2016-04-06 17:20:43,719035009,3529389115,143,65396,TCP,1459963243000000.0,0.0,1,40,background
2016-04-06 17:20:43,719035008,3725325807,53,9588,UDP,1459963243000000.0,0.0,1,134,background
2016-04-06 17:20:43,719034988,2403862665,51074,53,UDP,1459963243000000.0,0.0,1,76,background
2016-04-06 17:20:43,719035008,3725325807,53,12502,UDP,1459963243000000.0,0.0,1,138,background
2016-04-06 17:20:43,719035008,2403862665,58889,53,UDP,1459963243000000.0,0.0,1,78,background
2016-04-06 17:20:43,719036341,3506387188,51110,53,UDP,1459963243000000.0,320.0,33,2046,background
2016-04-06 17:20:43,719035008,2403862665,54976,53,UDP,1459963243000000.0,0.0,1,74,background
2016-04-06 17:20:43,719035008,2403862665,49748,53,UDP,1459963243000000.0,0.0,1,75,background
2016-04-06 17:20:43,719035009,3529389115,143,65406,TCP,1459963243000000.0,0.0,1,40,background
2016-04-06 17:20:43,719035008,2403862665,48920,53,UDP,1459963243000000.0,0.0,1,78,background
2016-04-06 17:20:43,719035008,2403862665,39960,53,UDP,1459963243000000.0,0.0,1,73,background
2016-04-06 17:20:43,719035008,2403862665,37403,53,UDP,1459963243000000.0,0.0,1,70,background
2016-04-06 17:20:43,719035008,2403862665,34446,53,UDP,1459963243000000.0,0.0,1,77,background
2016-04-06 17:20:43,719034999,3647724340,80,33114,TCP,1459963243000000.0,0.0,1,40,background
2016-04-06 17:20:43,719034994,2596534549,53,37746,UDP,1459963243000000.0,0.0,1,91,background
2016-04-06 17:20:43,719034988,2403862665,60752,53,UDP,1459963243000000.0,0.0,1,74,background
2016-04-06 17:20:43,719034988,2403862665,60749,53,UDP,1459963243000000.0,0.0,1,64,background
2016-04-06 17:20:43,719034988,2403862665,59740,53,UDP,1459963243000000.0,0.0,1,64,background
2016-04-06 17:20:43,719034988,2403862665,58775,53,UDP,1459963243000000.0,0.0,1,64,background
2016-04-06 17:20:43,719034977,841436434,80,31274,TCP,1459963243000000.0,0.0,1,52,background
2016-04-06 17:20:43,719035008,2403862665,41806,53,UDP,1459963243000000.0,0.0,1,75,background
2016-04-06 17:20:43,719035013,2403861754,58108,53,UDP,1459963243000000.0,0.0,1,61,background
2016-04-06 17:20:43,719035008,3725325807,53,32944,UDP,1459963243000000.0,0.0,1,134,background
2016-04-06 17:20:43,719034988,2403862665,36412,53,UDP,1459963243000000.0,0.0,1,74,background
2016-04-06 17:20:43,719034977,3509585515,53,23503,UDP,1459963243000000.0,0.0,1,133,background
2016-04-06 17:20:43,719034976,3489431304,53,60045,UDP,1459963243000000.0,0.0,1,110,background
2016-04-06 17:20:43,719035070,3428920952,53,49719,UDP,1459963243000000.0,0.0,1,164,background
2016-04-06 17:20:43,719035064,3746894090,80,60117,TCP,1459963243000000.0,0.0,1,52,background
2016-04-06 17:20:43,719035064,3746894090,80,60116,TCP,1459963243000000.0,0.0,1,52,background
2016-04-06 17:20:43,719035064,3746894090,80,60114,TCP,1459963243000000.0,0.0,1,52,background
2016-04-06 17:20:43,719034988,2403861754,35353,53,UDP,1459963243000000.0,0.0,1,73,background
2016-04-06 17:20:43,719036341,3746853090,0,2048,ICMP,1459963243000000.0,320.0,33,1056,background
2016-04-06 17:20:43,719034988,2403862665,34769,53,UDP,1459963243000000.0,0.0,1,76,background
2016-04-06 17:20:43,719035022,2403861754,50543,53,UDP,1459963243000000.0,0.0,1,73,background
2016-04-06 17:20:43,719034988,2403862665,35610,53,UDP,1459963243000000.0,0.0,1,72,background
2016-04-06 17:20:43,719035056,2403861754,38637,53,UDP,1459963243000000.0,0.0,1,78,background
2016-04-06 17:20:43,719034988,2403862665,51189,53,UDP,1459963243000000.0,0.0,1,76,background
2016-04-06 17:20:43,719035027,923080409,0,0,ICMP,1459963243000000.0,0.0,1,32,background
2016-04-06 17:20:43,719035034,2777010914,110,59744,TCP,1459963243000000.0,0.0,1,52,background
2016-04-06 17:20:43,719035034,2777010914,110,59749,TCP,1459963243000000.0,0.0,1,52,background
2016-04-06 17:20:43,719035039,867295736,53,57292,UDP,1459963243000000.0,0.0,1,179,background
2016-04-06 17:20:43,719035056,2403861754,37785,53,UDP,1459963243000000.0,0.0,1,78,background
2016-04-06 17:20:43,719034686,3592994894,53,38117,UDP,1459963243000000.0,0.0,1,192,background
2016-04-06 17:20:43,1137482682,719036084,64712,80,TCP,1459963243004000.0,2.9960000000000004,9,3484,background
2016-04-06 17:20:43,719036079,3510475291,443,53174,TCP,1459963243004000.0,4.996,13,8109,background
2016-04-06 17:20:43,719036084,1137482682,80,64712,TCP,1459963243004000.0,2.9960000000000004,8,1199,background
2016-04-06 17:20:43,627179067,719036079,52600,443,TCP,1459963243008000.0,3.992,9,1698,background
2016-04-06 17:20:43,3626525965,719035603,59473,443,TCP,1459963243008000.0,19.992,11,1233,background
2016-04-06 17:20:43,3627673048,719034636,2449,80,TCP,1459963243008000.0,11.992,6,264,background
2016-04-06 17:20:43,3627673048,719034636,2448,80,TCP,1459963243008000.0,11.992,6,264,background
2016-04-06 17:20:43,3687192393,719036245,36780,53761,TCP,1459963243008000.0,8.992,3,144,background
2016-04-06 17:20:43,719034698,915355273,80,2293,TCP,1459963243012000.0,0.988,17,19976,background
2016-04-06 17:20:43,719036079,627179067,443,52600,TCP,1459963243012000.0,3.988,9,970,background
2016-04-06 17:20:43,3391001617,719036245,55797,53761,TCP,1459963243012000.0,2.988,2,104,background
2016-04-06 17:20:43,2768963488,719036079,49550,443,TCP,1459963243016000.0,2.984,15,1596,background
2016-04-06 17:20:43,2206744558,719035603,58482,443,TCP,1459963243020000.0,11.98,11,1209,background
2016-04-06 17:20:43,2768975739,719034999,56537,80,TCP,1459963243024000.0,4.976,9,997,background
2016-04-06 17:20:43,719034999,2768975739,80,56537,TCP,1459963243024000.0,4.976,12,7895,background
2016-04-06 17:20:43,719036095,1076403554,25,30016,TCP,1459963243028000.0,2.972,10,828,background
2016-04-06 17:20:43,1245313598,719035164,29155,443,TCP,1459963243028000.0,1.972,11,2593,background
2016-04-06 17:20:43,1251983812,719035164,57632,443,TCP,1459963243028000.0,2.972,15,2993,background
2016-04-06 17:20:43,719034752,1788273691,80,3436,TCP,1459963243032000.0,2.968,7,288,background
2016-04-06 17:20:43,3331467053,719034343,4150,445,TCP,1459963243032000.0,2.968,2,128,background
2016-04-06 17:20:43,732179470,719035162,80,40350,TCP,1459963243032000.0,13.968,4,601,background
2016-04-06 17:20:43,719034636,3627673048,80,2449,TCP,1459963243036000.0,11.964,3,144,background
2016-04-06 17:20:43,719034636,3627673048,80,2448,TCP,1459963243036000.0,11.964,4,184,background
2016-04-06 17:20:43,2821066161,719036060,63488,443,TCP,1459963243036000.0,5.964,7,891,background
2016-04-06 17:20:43,3561943237,719035631,44732,443,TCP,1459963243040000.0,26.96,94,17943,background
